anyo,id_territori,territori,nivel_territorial,sexe,valor
2012,,Castelldefels,municipi,Total,62989
2012,,Castellet i la Gornal,municipi,Homes,1132
2012,,Castellet i la Gornal,municipi,Dones,1120
2012,,Castellet i la Gornal,municipi,Total,2252
2012,,Castellfollit de la Roca,municipi,Homes,509
2012,,Castellfollit de la Roca,municipi,Dones,490
2012,,Castellfollit de la Roca,municipi,Total,999
2012,,Castellfollit de Riubregós,municipi,Homes,100
2012,,Castellfollit de Riubregós,municipi,Dones,84
2012,,Castellfollit de Riubregós,municipi,Total,184
2012,,Castellfollit del Boix,municipi,Homes,212
2012,,Castellfollit del Boix,municipi,Dones,204
2012,,Castellfollit del Boix,municipi,Total,416
2012,,Castellgalí,municipi,Homes,1044
2012,,Castellgalí,municipi,Dones,957
2012,,Castellgalí,municipi,Total,2001
2012,,Castellnou de Bages,municipi,Homes,602
2012,,Castellnou de Bages,municipi,Dones,582
2012,,Castellnou de Bages,municipi,Total,1184
2012,,Castellnou de Seana,municipi,Homes,394
2012,,Castellnou de Seana,municipi,Dones,372
2012,,Castellnou de Seana,municipi,Total,766
2012,,Castelló d'Empúries,municipi,Homes,6037
2012,,Castelló d'Empúries,municipi,Dones,5757
2012,,Castelló d'Empúries,municipi,Total,11794
2012,,Castelló de Farfanya,municipi,Homes,297
2012,,Castelló de Farfanya,municipi,Dones,252
2012,,Castelló de Farfanya,municipi,Total,549
2012,,Castellolí,municipi,Homes,271
2012,,Castellolí,municipi,Dones,292
2012,,Castellolí,municipi,Total,563
2012,,Castellserà,municipi,Homes,561
2012,,Castellserà,municipi,Dones,528
2012,,Castellserà,municipi,Total,1089
2012,,Castellterçol,municipi,Homes,1185
2012,,Castellterçol,municipi,Dones,1222
2012,,Castellterçol,municipi,Total,2407
2012,,Castellvell del Camp,municipi,Homes,1419
2012,,Castellvell del Camp,municipi,Dones,1426
2012,,Castellvell del Camp,municipi,Total,2845
2012,,Castellví de la Marca,municipi,Homes,831
2012,,Castellví de la Marca,municipi,Dones,819
2012,,Castellví de la Marca,municipi,Total,1650
2012,,Castellví de Rosanes,municipi,Homes,868
2012,,Castellví de Rosanes,municipi,Dones,889
2012,,Castellví de Rosanes,municipi,Total,1757
2012,,"Catllar, el",municipi,Homes,2141
2012,,"Catllar, el",municipi,Dones,2023
2012,,"Catllar, el",municipi,Total,4164
2012,,Cava,municipi,Homes,33
2012,,Cava,municipi,Dones,27
2012,,Cava,municipi,Total,60
2012,,"Cellera de Ter, la",municipi,Homes,1029
2012,,"Cellera de Ter, la",municipi,Dones,1037
2012,,"Cellera de Ter, la",municipi,Total,2066
2012,,Celrà,municipi,Homes,2443
2012,,Celrà,municipi,Dones,2471
2012,,Celrà,municipi,Total,4914
2012,,Centelles,municipi,Homes,3553
2012,,Centelles,municipi,Dones,3729
2012,,Centelles,municipi,Total,7282
2012,,Cercs,municipi,Homes,660
2012,,Cercs,municipi,Dones,646
2012,,Cercs,municipi,Total,1306
2012,,Cerdanyola del Vallès,municipi,Homes,28512
2012,,Cerdanyola del Vallès,municipi,Dones,29380
2012,,Cerdanyola del Vallès,municipi,Total,57892
2012,,Cervelló,municipi,Homes,4346
2012,,Cervelló,municipi,Dones,4314
2012,,Cervelló,municipi,Total,8660
2012,,Cervera,municipi,Homes,4786
2012,,Cervera,municipi,Dones,4654
2012,,Cervera,municipi,Total,9440
2012,,Cervià de les Garrigues,municipi,Homes,391
2012,,Cervià de les Garrigues,municipi,Dones,355
2012,,Cervià de les Garrigues,municipi,Total,746
2012,,Cervià de Ter,municipi,Homes,459
2012,,Cervià de Ter,municipi,Dones,447
2012,,Cervià de Ter,municipi,Total,906
2012,,Cistella,municipi,Homes,143
2012,,Cistella,municipi,Dones,138
2012,,Cistella,municipi,Total,281
2012,,Ciutadilla,municipi,Homes,115
2012,,Ciutadilla,municipi,Dones,92
2012,,Ciutadilla,municipi,Total,207
2012,,Clariana de Cardener,municipi,Homes,74
2012,,Clariana de Cardener,municipi,Dones,68
2012,,Clariana de Cardener,municipi,Total,142
2012,,"Cogul, el",municipi,Homes,108
2012,,"Cogul, el",municipi,Dones,89
2012,,"Cogul, el",municipi,Total,197
2012,,Colera,municipi,Homes,298
2012,,Colera,municipi,Dones,276
2012,,Colera,municipi,Total,574
2012,,Coll de Nargó,municipi,Homes,303
2012,,Coll de Nargó,municipi,Dones,292
2012,,Coll de Nargó,municipi,Total,595
2012,,Collbató,municipi,Homes,2216
2012,,Collbató,municipi,Dones,2071
2012,,Collbató,municipi,Total,4287
2012,,Colldejou,municipi,Homes,96
2012,,Colldejou,municipi,Dones,81
2012,,Colldejou,municipi,Total,177
2012,,Collsuspina,municipi,Homes,184
2012,,Collsuspina,municipi,Dones,163
2012,,Collsuspina,municipi,Total,347
2012,,Colomers,municipi,Homes,99
2012,,Colomers,municipi,Dones,106
2012,,Colomers,municipi,Total,205
2012,,"Coma i la Pedra, la",municipi,Homes,166
2012,,"Coma i la Pedra, la",municipi,Dones,108
2012,,"Coma i la Pedra, la",municipi,Total,274
2012,,Conca de Dalt,municipi,Homes,225
2012,,Conca de Dalt,municipi,Dones,208
2012,,Conca de Dalt,municipi,Total,433
2012,,Conesa,municipi,Homes,65
2012,,Conesa,municipi,Dones,65
2012,,Conesa,municipi,Total,130
2012,,Constantí,municipi,Homes,3575
2012,,Constantí,municipi,Dones,3199
2012,,Constantí,municipi,Total,6774
2012,,Copons,municipi,Homes,158
2012,,Copons,municipi,Dones,166
2012,,Copons,municipi,Total,324
2012,,Corbera d'Ebre,municipi,Homes,649
2012,,Corbera d'Ebre,municipi,Dones,555
2012,,Corbera d'Ebre,municipi,Total,1204
2012,,Corbera de Llobregat,municipi,Homes,7106
2012,,Corbera de Llobregat,municipi,Dones,7125
2012,,Corbera de Llobregat,municipi,Total,14231
2012,,Corbins,municipi,Homes,746
2012,,Corbins,municipi,Dones,657
2012,,Corbins,municipi,Total,1403
2012,,Corçà,municipi,Homes,623
2012,,Corçà,municipi,Dones,656
2012,,Corçà,municipi,Total,1279
2012,,Cornellà de Llobregat,municipi,Homes,43108
2012,,Cornellà de Llobregat,municipi,Dones,44350
2012,,Cornellà de Llobregat,municipi,Total,87458
2012,,Cornellà del Terri,municipi,Homes,1147
2012,,Cornellà del Terri,municipi,Dones,1110
2012,,Cornellà del Terri,municipi,Total,2257
2012,,Cornudella de Montsant,municipi,Homes,541
2012,,Cornudella de Montsant,municipi,Dones,484
2012,,Cornudella de Montsant,municipi,Total,1025
2012,,Creixell,municipi,Homes,1758
2012,,Creixell,municipi,Dones,1673
2012,,Creixell,municipi,Total,3431
2012,,Crespià,municipi,Homes,134
2012,,Crespià,municipi,Dones,132
2012,,Crespià,municipi,Total,266
2012,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Homes,637
2012,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Dones,616
2012,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Total,1253
2012,,Cubelles,municipi,Homes,7294
2012,,Cubelles,municipi,Dones,7081
2012,,Cubelles,municipi,Total,14375
2012,,Cubells,municipi,Homes,216
2012,,Cubells,municipi,Dones,193
2012,,Cubells,municipi,Total,409
2012,,Cunit,municipi,Homes,6349
2012,,Cunit,municipi,Dones,6277
2012,,Cunit,municipi,Total,12626
2012,,Darnius,municipi,Homes,267
2012,,Darnius,municipi,Dones,265
2012,,Darnius,municipi,Total,532
2012,,Das,municipi,Homes,126
2012,,Das,municipi,Dones,96
2012,,Das,municipi,Total,222
2012,,Deltebre,municipi,Homes,6247
2012,,Deltebre,municipi,Dones,6069
2012,,Deltebre,municipi,Total,12316
2012,,Dosrius,municipi,Homes,2637
2012,,Dosrius,municipi,Dones,2539
2012,,Dosrius,municipi,Total,5176
2012,,Duesaigües,municipi,Homes,138
2012,,Duesaigües,municipi,Dones,103
2012,,Duesaigües,municipi,Total,241
2012,,"Escala, l'",municipi,Homes,5370
2012,,"Escala, l'",municipi,Dones,5138
2012,,"Escala, l'",municipi,Total,10508
2012,,Esparreguera,municipi,Homes,11160
2012,,Esparreguera,municipi,Dones,10696
2012,,Esparreguera,municipi,Total,21856
2012,,Espinelves,municipi,Homes,98
2012,,Espinelves,municipi,Dones,103
2012,,Espinelves,municipi,Total,201
2012,,"Espluga Calba, l'",municipi,Homes,210
2012,,"Espluga Calba, l'",municipi,Dones,189
2012,,"Espluga Calba, l'",municipi,Total,399
2012,,"Espluga de Francolí, l'",municipi,Homes,1911
2012,,"Espluga de Francolí, l'",municipi,Dones,2002
2012,,"Espluga de Francolí, l'",municipi,Total,3913
2012,,Esplugues de Llobregat,municipi,Homes,22645
2012,,Esplugues de Llobregat,municipi,Dones,24081
2012,,Esplugues de Llobregat,municipi,Total,46726
2012,,Espolla,municipi,Homes,210
2012,,Espolla,municipi,Dones,211
2012,,Espolla,municipi,Total,421
2012,,Esponellà,municipi,Homes,222
2012,,Esponellà,municipi,Dones,224
2012,,Esponellà,municipi,Total,446
2012,,Espot,municipi,Homes,192
2012,,Espot,municipi,Dones,163
2012,,Espot,municipi,Total,355
2012,,"Espunyola, l'",municipi,Homes,131
2012,,"Espunyola, l'",municipi,Dones,124
2012,,"Espunyola, l'",municipi,Total,255
2012,,"Esquirol, l'",municipi,Homes,1107
2012,,"Esquirol, l'",municipi,Dones,1086
2012,,"Esquirol, l'",municipi,Total,2193
2012,,Estamariu,municipi,Homes,71
2012,,Estamariu,municipi,Dones,51
2012,,Estamariu,municipi,Total,122
2012,,"Estany, l'",municipi,Homes,198
2012,,"Estany, l'",municipi,Dones,200
2012,,"Estany, l'",municipi,Total,398
2012,,Estaràs,municipi,Homes,91
2012,,Estaràs,municipi,Dones,77
2012,,Estaràs,municipi,Total,168
2012,,Esterri d'Àneu,municipi,Homes,471
2012,,Esterri d'Àneu,municipi,Dones,429
2012,,Esterri d'Àneu,municipi,Total,900
2012,,Esterri de Cardós,municipi,Homes,36
2012,,Esterri de Cardós,municipi,Dones,39
2012,,Esterri de Cardós,municipi,Total,75
2012,,Falset,municipi,Homes,1461
2012,,Falset,municipi,Dones,1433
2012,,Falset,municipi,Total,2894
2012,,"Far d'Empordà, el",municipi,Homes,280
2012,,"Far d'Empordà, el",municipi,Dones,275
2012,,"Far d'Empordà, el",municipi,Total,555
2012,,Farrera,municipi,Homes,81
2012,,Farrera,municipi,Dones,59
2012,,Farrera,municipi,Total,140
2012,,"Fatarella, la",municipi,Homes,548
2012,,"Fatarella, la",municipi,Dones,541
2012,,"Fatarella, la",municipi,Total,1089
2012,,"Febró, la",municipi,Homes,33
2012,,"Febró, la",municipi,Dones,16
2012,,"Febró, la",municipi,Total,49
2012,,Figaró-Montmany,municipi,Homes,558
2012,,Figaró-Montmany,municipi,Dones,545
2012,,Figaró-Montmany,municipi,Total,1103
2012,,Fígols,municipi,Homes,25
2012,,Fígols,municipi,Dones,21
2012,,Fígols,municipi,Total,46
2012,,Fígols i Alinyà,municipi,Homes,156
2012,,Fígols i Alinyà,municipi,Dones,122
2012,,Fígols i Alinyà,municipi,Total,278
2012,,"Figuera, la",municipi,Homes,71
2012,,"Figuera, la",municipi,Dones,57
2012,,"Figuera, la",municipi,Total,128
2012,,Figueres,municipi,Homes,22529
2012,,Figueres,municipi,Dones,22733
2012,,Figueres,municipi,Total,45262
2012,,Figuerola del Camp,municipi,Homes,170
2012,,Figuerola del Camp,municipi,Dones,178
2012,,Figuerola del Camp,municipi,Total,348
2012,,Flaçà,municipi,Homes,514
2012,,Flaçà,municipi,Dones,551
2012,,Flaçà,municipi,Total,1065
2012,,Flix,municipi,Homes,1983
2012,,Flix,municipi,Dones,1978
2012,,Flix,municipi,Total,3961
2012,,"Floresta, la",municipi,Homes,92
2012,,"Floresta, la",municipi,Dones,72
2012,,"Floresta, la",municipi,Total,164
2012,,Fogars de la Selva,municipi,Homes,806
2012,,Fogars de la Selva,municipi,Dones,723
2012,,Fogars de la Selva,municipi,Total,1529
2012,,Fogars de Montclús,municipi,Homes,237
2012,,Fogars de Montclús,municipi,Dones,205
2012,,Fogars de Montclús,municipi,Total,442
2012,,Foixà,municipi,Homes,162
2012,,Foixà,municipi,Dones,149
2012,,Foixà,municipi,Total,311
2012,,Folgueroles,municipi,Homes,1122
2012,,Folgueroles,municipi,Dones,1108
2012,,Folgueroles,municipi,Total,2230
2012,,Fondarella,municipi,Homes,418
2012,,Fondarella,municipi,Dones,407
2012,,Fondarella,municipi,Total,825
2012,,Fonollosa,municipi,Homes,739
2012,,Fonollosa,municipi,Dones,699
2012,,Fonollosa,municipi,Total,1438
2012,,Fontanals de Cerdanya,municipi,Homes,236
2012,,Fontanals de Cerdanya,municipi,Dones,236
2012,,Fontanals de Cerdanya,municipi,Total,472
2012,,Fontanilles,municipi,Homes,89
2012,,Fontanilles,municipi,Dones,67
2012,,Fontanilles,municipi,Total,156
2012,,Fontcoberta,municipi,Homes,660
2012,,Fontcoberta,municipi,Dones,715
2012,,Fontcoberta,municipi,Total,1375
2012,,Font-rubí,municipi,Homes,741
2012,,Font-rubí,municipi,Dones,696
2012,,Font-rubí,municipi,Total,1437
2012,,Foradada,municipi,Homes,103
2012,,Foradada,municipi,Dones,81
2012,,Foradada,municipi,Total,184
2012,,Forallac,municipi,Homes,834
2012,,Forallac,municipi,Dones,887
2012,,Forallac,municipi,Total,1721
2012,,Forès,municipi,Homes,28
2012,,Forès,municipi,Dones,22
2012,,Forès,municipi,Total,50
2012,,Fornells de la Selva,municipi,Homes,1197
2012,,Fornells de la Selva,municipi,Dones,1252
2012,,Fornells de la Selva,municipi,Total,2449
2012,,Fortià,municipi,Homes,337
2012,,Fortià,municipi,Dones,342
2012,,Fortià,municipi,Total,679
2012,,"Franqueses del Vallès, les",municipi,Homes,9773
2012,,"Franqueses del Vallès, les",municipi,Dones,9250
2012,,"Franqueses del Vallès, les",municipi,Total,19023
2012,,Freginals,municipi,Homes,256
2012,,Freginals,municipi,Dones,226
2012,,Freginals,municipi,Total,482
2012,,"Fuliola, la",municipi,Homes,673
2012,,"Fuliola, la",municipi,Dones,647
2012,,"Fuliola, la",municipi,Total,1320
2012,,Fulleda,municipi,Homes,51
2012,,Fulleda,municipi,Dones,52
2012,,Fulleda,municipi,Total,103
2012,,Gaià,municipi,Homes,90
2012,,Gaià,municipi,Dones,77
2012,,Gaià,municipi,Total,167
2012,,"Galera, la",municipi,Homes,434
2012,,"Galera, la",municipi,Dones,409
2012,,"Galera, la",municipi,Total,843
2012,,Gallifa,municipi,Homes,104
2012,,Gallifa,municipi,Dones,96
2012,,Gallifa,municipi,Total,200
2012,,Gandesa,municipi,Homes,1636
2012,,Gandesa,municipi,Dones,1526
2012,,Gandesa,municipi,Total,3162
2012,,Garcia,municipi,Homes,300
2012,,Garcia,municipi,Dones,292
2012,,Garcia,municipi,Total,592
2012,,"Garidells, els",municipi,Homes,102
2012,,"Garidells, els",municipi,Dones,91
2012,,"Garidells, els",municipi,Total,193
2012,,"Garriga, la",municipi,Homes,7482
2012,,"Garriga, la",municipi,Dones,7990
2012,,"Garriga, la",municipi,Total,15472
2012,,Garrigàs,municipi,Homes,202
2012,,Garrigàs,municipi,Dones,180
2012,,Garrigàs,municipi,Total,382
2012,,Garrigoles,municipi,Homes,93
2012,,Garrigoles,municipi,Dones,74
2012,,Garrigoles,municipi,Total,167
2012,,Garriguella,municipi,Homes,432
2012,,Garriguella,municipi,Dones,442
2012,,Garriguella,municipi,Total,874
2012,,Gavà,municipi,Homes,23022
2012,,Gavà,municipi,Dones,23466
2012,,Gavà,municipi,Total,46488
2012,,Gavet de la Conca,municipi,Homes,153
2012,,Gavet de la Conca,municipi,Dones,153
2012,,Gavet de la Conca,municipi,Total,306
2012,,Gelida,municipi,Homes,3553
2012,,Gelida,municipi,Dones,3549
2012,,Gelida,municipi,Total,7102
2012,,Ger,municipi,Homes,258
2012,,Ger,municipi,Dones,223
2012,,Ger,municipi,Total,481
2012,,Gimenells i el Pla de la Font,municipi,Homes,596
2012,,Gimenells i el Pla de la Font,municipi,Dones,574
2012,,Gimenells i el Pla de la Font,municipi,Total,1170
2012,,Ginestar,municipi,Homes,486
2012,,Ginestar,municipi,Dones,451
2012,,Ginestar,municipi,Total,937
2012,,Girona,municipi,Homes,46865
2012,,Girona,municipi,Dones,50333
2012,,Girona,municipi,Total,97198
2012,,Gironella,municipi,Homes,2500
2012,,Gironella,municipi,Dones,2563
2012,,Gironella,municipi,Total,5063
2012,,Gisclareny,municipi,Homes,16
2012,,Gisclareny,municipi,Dones,15
2012,,Gisclareny,municipi,Total,31
2012,,Godall,municipi,Homes,418
2012,,Godall,municipi,Dones,394
2012,,Godall,municipi,Total,812
2012,,Golmés,municipi,Homes,863
2012,,Golmés,municipi,Dones,878
2012,,Golmés,municipi,Total,1741
2012,,Gombrèn,municipi,Homes,101
2012,,Gombrèn,municipi,Dones,108
2012,,Gombrèn,municipi,Total,209
2012,,Gósol,municipi,Homes,126
2012,,Gósol,municipi,Dones,95
2012,,Gósol,municipi,Total,221
2012,,"Granada, la",municipi,Homes,1027
2012,,"Granada, la",municipi,Dones,1020
2012,,"Granada, la",municipi,Total,2047
2012,,"Granadella, la",municipi,Homes,401
2012,,"Granadella, la",municipi,Dones,349
2012,,"Granadella, la",municipi,Total,750
2012,,Granera,municipi,Homes,53
2012,,Granera,municipi,Dones,30
2012,,Granera,municipi,Total,83
2012,,"Granja d'Escarp, la",municipi,Homes,534
2012,,"Granja d'Escarp, la",municipi,Dones,452
2012,,"Granja d'Escarp, la",municipi,Total,986
2012,,Granollers,municipi,Homes,29804
2012,,Granollers,municipi,Dones,30150
2012,,Granollers,municipi,Total,59954
2012,,Granyanella,municipi,Homes,76
2012,,Granyanella,municipi,Dones,67
2012,,Granyanella,municipi,Total,143
2012,,Granyena de les Garrigues,municipi,Homes,102
2012,,Granyena de les Garrigues,municipi,Dones,73
2012,,Granyena de les Garrigues,municipi,Total,175
2012,,Granyena de Segarra,municipi,Homes,67
2012,,Granyena de Segarra,municipi,Dones,69
2012,,Granyena de Segarra,municipi,Total,136
2012,,Gratallops,municipi,Homes,136
2012,,Gratallops,municipi,Dones,123
2012,,Gratallops,municipi,Total,259
2012,,Gualba,municipi,Homes,689
2012,,Gualba,municipi,Dones,670
2012,,Gualba,municipi,Total,1359
2012,,Gualta,municipi,Homes,195
2012,,Gualta,municipi,Dones,167
2012,,Gualta,municipi,Total,362
2012,,Guardiola de Berguedà,municipi,Homes,524
2012,,Guardiola de Berguedà,municipi,Dones,474
2012,,Guardiola de Berguedà,municipi,Total,998
2012,,"Guiamets, els",municipi,Homes,145
2012,,"Guiamets, els",municipi,Dones,166
2012,,"Guiamets, els",municipi,Total,311
2012,,Guils de Cerdanya,municipi,Homes,295
2012,,Guils de Cerdanya,municipi,Dones,263
2012,,Guils de Cerdanya,municipi,Total,558
2012,,Guimerà,municipi,Homes,168
2012,,Guimerà,municipi,Dones,137
2012,,Guimerà,municipi,Total,305
2012,,"Guingueta d'Àneu, la",municipi,Homes,176
2012,,"Guingueta d'Àneu, la",municipi,Dones,165
2012,,"Guingueta d'Àneu, la",municipi,Total,341
2012,,Guissona,municipi,Homes,3602
2012,,Guissona,municipi,Dones,3161
2012,,Guissona,municipi,Total,6763
2012,,Guixers,municipi,Homes,80
2012,,Guixers,municipi,Dones,52
2012,,Guixers,municipi,Total,132
2012,,Gurb,municipi,Homes,1334
2012,,Gurb,municipi,Dones,1246
2012,,Gurb,municipi,Total,2580
2012,,Horta de Sant Joan,municipi,Homes,690
2012,,Horta de Sant Joan,municipi,Dones,590
2012,,Horta de Sant Joan,municipi,Total,1280
2012,,"Hospitalet de Llobregat, l'",municipi,Homes,125365
2012,,"Hospitalet de Llobregat, l'",municipi,Dones,131692
2012,,"Hospitalet de Llobregat, l'",municipi,Total,257057
2012,,"Hostalets de Pierola, els",municipi,Homes,1498
2012,,"Hostalets de Pierola, els",municipi,Dones,1399
2012,,"Hostalets de Pierola, els",municipi,Total,2897
2012,,Hostalric,municipi,Homes,2042
2012,,Hostalric,municipi,Dones,1976
2012,,Hostalric,municipi,Total,4018
2012,,Igualada,municipi,Homes,19266
2012,,Igualada,municipi,Dones,19932
2012,,Igualada,municipi,Total,39198
2012,,Isona i Conca Dellà,municipi,Homes,576
2012,,Isona i Conca Dellà,municipi,Dones,507
2012,,Isona i Conca Dellà,municipi,Total,1083
2012,,Isòvol,municipi,Homes,185
2012,,Isòvol,municipi,Dones,142
2012,,Isòvol,municipi,Total,327
2012,,Ivars d'Urgell,municipi,Homes,873
2012,,Ivars d'Urgell,municipi,Dones,774
2012,,Ivars d'Urgell,municipi,Total,1647
2012,,Ivars de Noguera,municipi,Homes,192
2012,,Ivars de Noguera,municipi,Dones,169
2012,,Ivars de Noguera,municipi,Total,361
2012,,Ivorra,municipi,Homes,61
2012,,Ivorra,municipi,Dones,57
2012,,Ivorra,municipi,Total,118
2012,,Jafre,municipi,Homes,227
2012,,Jafre,municipi,Dones,198
2012,,Jafre,municipi,Total,425
2012,,"Jonquera, la",municipi,Homes,1637
2012,,"Jonquera, la",municipi,Dones,1566
2012,,"Jonquera, la",municipi,Total,3203
2012,,Jorba,municipi,Homes,414
2012,,Jorba,municipi,Dones,412
2012,,Jorba,municipi,Total,826
2012,,Josa i Tuixén,municipi,Homes,79
2012,,Josa i Tuixén,municipi,Dones,61
2012,,Josa i Tuixén,municipi,Total,140
2012,,Juià,municipi,Homes,194
2012,,Juià,municipi,Dones,153
2012,,Juià,municipi,Total,347
2012,,Juncosa,municipi,Homes,243
2012,,Juncosa,municipi,Dones,215
2012,,Juncosa,municipi,Total,458
2012,,Juneda,municipi,Homes,1834
2012,,Juneda,municipi,Dones,1656
2012,,Juneda,municipi,Total,3490
2012,,Les,municipi,Homes,514
